session,treatment,period,id,type,v,payoff,pay0,pay1,cv,cd,totalOtherV,R0,endowment,payScale
2024-09-05-113557,1,35,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,35,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,35,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,35,8,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,35,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,35,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,36,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,36,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,36,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,36,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,36,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,36,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,36,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,36,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,36,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,36,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,37,1,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,37,2,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,37,3,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,37,4,1,0,18,18,15,1,3,8,4,6,3
2024-09-05-113557,1,37,5,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,37,6,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,37,7,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,37,8,1,0,18,18,15,1,3,8,4,6,3
2024-09-05-113557,1,37,9,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,37,10,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,38,1,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,38,2,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,38,3,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,38,4,1,0,18,18,15,1,3,8,4,6,3
2024-09-05-113557,1,38,5,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,38,6,1,0,18,18,15,1,3,8,4,6,3
2024-09-05-113557,1,38,7,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,38,8,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,38,9,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,38,10,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,39,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,39,2,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,39,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,39,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,39,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,39,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,39,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,39,8,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,39,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,39,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,40,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,40,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,40,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,40,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,40,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,40,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,40,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,40,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,40,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,40,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,41,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,41,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,41,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,41,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,41,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,41,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,41,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,41,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,41,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,41,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,42,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,42,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,42,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,42,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,42,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,42,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,42,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,42,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,42,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,42,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,43,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,43,2,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,43,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,43,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,43,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,43,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,43,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,43,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,43,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,43,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,44,1,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,44,2,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,44,3,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,44,4,1,0,18,18,15,1,3,8,4,6,3
2024-09-05-113557,1,44,5,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,44,6,1,0,18,18,15,1,3,8,4,6,3
2024-09-05-113557,1,44,7,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,44,8,1,1,15,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,44,9,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,44,10,2,1,15,14.5,15,1,7,7,4,6,3
2024-09-05-113557,1,45,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,45,2,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,45,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,45,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,45,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,45,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,45,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,45,8,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,45,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,45,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,46,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,46,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,46,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,46,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,46,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,46,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,46,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,46,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,46,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,46,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,47,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,47,2,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,47,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,47,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,47,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,47,6,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,47,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,47,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,47,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,47,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,48,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,48,2,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,48,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,48,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,48,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,48,6,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,48,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,48,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,48,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,48,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,49,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,49,2,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,49,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,49,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,49,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,49,6,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,49,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,49,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,49,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,49,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,50,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,50,2,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,50,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,50,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,50,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,50,6,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,50,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,50,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,50,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,50,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,51,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,51,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,51,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,51,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,51,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,51,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,51,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,51,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,51,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,51,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,52,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,52,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,52,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,52,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,52,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,52,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,52,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,52,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,52,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,52,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,53,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,53,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,53,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,53,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,53,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,53,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,53,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,53,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,53,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,53,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,54,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,54,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,54,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,54,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,54,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,54,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,54,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,54,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,54,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,54,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,55,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,55,2,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,55,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,55,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,55,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,55,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,55,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,55,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,55,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,55,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,56,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,56,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,56,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,56,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,56,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,56,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,56,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,56,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,56,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,56,10,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,57,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,57,2,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,57,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,57,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,57,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,57,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,57,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,57,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,57,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,57,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,58,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,58,2,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,58,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,58,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,58,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,58,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,58,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,58,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,58,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,58,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,59,1,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,59,2,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,59,3,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,59,4,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,59,5,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,59,6,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,59,7,1,1,15,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,59,8,1,0,16.5,16.5,15,1,3,7,4,6,3
2024-09-05-113557,1,59,9,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,59,10,2,1,15,10.1,15,1,7,6,4,6,3
2024-09-05-113557,1,60,1,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,60,2,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,60,3,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,60,4,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,60,5,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,60,6,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,60,7,1,1,15,13.5,15,1,3,5,4,6,3
2024-09-05-113557,1,60,8,1,0,14.6,14.6,15,1,3,6,4,6,3
2024-09-05-113557,1,60,9,2,1,15,7.5,15,1,7,5,4,6,3
2024-09-05-113557,1,60,10,2,1,15,7.5,15,1,7,5,4,6,3
